query_id,query,standard_code,pair_type,pretrained_score,head_only_score,partial_last4_score,head_minus_pretrained,partial_minus_pretrained,partial_minus_head
fc_eval_0001,"Need cement standard for Requirements regarding material, sizes, construction, workmanship, finish, inspection and testing of timber door shutters with timber, plywood, blockboard, veneered particle board, asbestos cement sheet, wire guage and g",IS 2202 (Part 2): 1983,part_variant_confusion,-0.3455117642879486,-1.3366936445236206,-0.4220786690711975,-0.991181880235672,-0.0765669047832489,0.9146149754524231
fc_eval_0001,"Need cement standard for Requirements regarding material, sizes, construction, workmanship, finish, inspection and testing of timber door shutters with timber, plywood, blockboard, veneered particle board, asbestos cement sheet, wire guage and g",IS 1003 (Part 2): 1994,part_variant_confusion,3.527946949005127,3.078606128692627,3.3736014366149902,-0.4493408203125,-0.15434551239013672,0.2949953079223633
fc_eval_0002,"Need bolt standard for Requirements regarding materials, dimensions, manufacture and finish of mild steel sliding door bolts commonly used in general building constrcution for locking doors, gates, etc, with padlocks",IS 281: 1991,easy_positive,8.210406303405762,8.465591430664062,9.485069274902344,0.2551851272583008,1.274662971496582,1.0194778442382812
fc_eval_0002,"Need bolt standard for Requirements regarding materials, dimensions, manufacture and finish of mild steel sliding door bolts commonly used in general building constrcution for locking doors, gates, etc, with padlocks",IS 7534: 1985,cross_product_lexical_trap,5.944295406341553,5.842817783355713,5.753496170043945,-0.10147762298583984,-0.19079923629760742,-0.08932161331176758
fc_eval_0002,"Need bolt standard for Requirements regarding materials, dimensions, manufacture and finish of mild steel sliding door bolts commonly used in general building constrcution for locking doors, gates, etc, with padlocks",IS 2681: 1993,material_application_confusion,2.6693761348724365,2.100376605987549,2.683399200439453,-0.5689995288848877,0.014023065567016602,0.5830225944519043
fc_eval_0003,"Need bolt standard for Requirement for non-ferrous metal sliding door bolts (aldrops) commonly used in general building construction for locking doors, gates etc. with padlocks",IS 2681: 1993,easy_positive,8.072986602783203,8.313858032226562,9.36939811706543,0.24087142944335938,1.2964115142822266,1.0555400848388672
fc_eval_0003,"Need bolt standard for Requirement for non-ferrous metal sliding door bolts (aldrops) commonly used in general building construction for locking doors, gates etc. with padlocks",IS 7534: 1985,material_application_confusion,4.399811267852783,4.069638729095459,4.060818195343018,-0.3301725387573242,-0.3389930725097656,-0.008820533752441406
fc_eval_0003,"Need bolt standard for Requirement for non-ferrous metal sliding door bolts (aldrops) commonly used in general building construction for locking doors, gates etc. with padlocks",IS 281: 1991,material_application_confusion,4.108950614929199,3.739071846008301,3.821711778640747,-0.36987876892089844,-0.28723883628845215,0.08263993263244629
fc_eval_0004,Need bolt standard for 1.1 Covers the requirements for step bolt used in steel structures including transmission towers to gain access to the top. 1.2 Each bolt shall be supplied with two hexagon nuts,IS 10238: 2001,easy_positive,7.243332386016846,7.367176532745361,8.197078704833984,0.12384414672851562,0.9537463188171387,0.829902172088623
fc_eval_0004,Need bolt standard for 1.1 Covers the requirements for step bolt used in steel structures including transmission towers to gain access to the top. 1.2 Each bolt shall be supplied with two hexagon nuts,IS 12427: 2001,same_product_hard_negative,1.172027587890625,0.38815897703170776,1.2147823572158813,-0.7838686108589172,0.04275476932525635,0.8266233801841736
fc_eval_0004,Need bolt standard for 1.1 Covers the requirements for step bolt used in steel structures including transmission towers to gain access to the top. 1.2 Each bolt shall be supplied with two hexagon nuts,IS 6639: 1972,same_product_hard_negative,1.4750466346740723,0.7347554564476013,1.5513561964035034,-0.740291178226471,0.07630956172943115,0.8166007399559021
fc_eval_0005,"Need nut standard for Requirements for cap nuts of product Grade A in the size range M4 to M48 with coarse pitch and fine pitch threads. For detailed information, refer to IS 2687 : 1991. Specification for cap nuts (second revision) Tolerance",IS 2687: 1991,easy_positive,7.5860514640808105,7.763226509094238,8.72121810913086,0.17717504501342773,1.1351666450500488,0.9579916000366211
fc_eval_0005,"Need nut standard for Requirements for cap nuts of product Grade A in the size range M4 to M48 with coarse pitch and fine pitch threads. For detailed information, refer to IS 2687 : 1991. Specification for cap nuts (second revision) Tolerance",IS 6623: 2004,same_product_hard_negative,-2.8009939193725586,-4.0595550537109375,-2.3542511463165283,-1.258561134338379,0.4467427730560303,1.7053039073944092
fc_eval_0005,"Need nut standard for Requirements for cap nuts of product Grade A in the size range M4 to M48 with coarse pitch and fine pitch threads. For detailed information, refer to IS 2687 : 1991. Specification for cap nuts (second revision) Tolerance",IS 3468: 1991,same_product_hard_negative,-0.31323668360710144,-1.300249457359314,-0.3873172700405121,-0.9870127737522125,-0.07408058643341064,0.9129321873188019
fc_eval_0006,Need nut standard for Gives specifications for hexagon nuts with thread diameters from M5 to M64 inclusive and product grade C,IS 1363 (Part 3): 2002,easy_positive,7.761206150054932,7.963202476501465,8.940044403076172,0.2019963264465332,1.1788382530212402,0.976841926574707
fc_eval_0006,Need nut standard for Gives specifications for hexagon nuts with thread diameters from M5 to M64 inclusive and product grade C,IS 1364 (Part 3): 2002,part_variant_confusion,3.7225120067596436,3.300006866455078,3.4998412132263184,-0.42250514030456543,-0.2226707935333252,0.19983434677124023
fc_eval_0006,Need nut standard for Gives specifications for hexagon nuts with thread diameters from M5 to M64 inclusive and product grade C,IS 1364 (Part 4): 2003,part_variant_confusion,3.7720978260040283,3.3563761711120605,3.5392210483551025,-0.4157216548919678,-0.23287677764892578,0.182844877243042
fc_eval_0007,"Need screw standard for Lays down nominal sizes and requirements regarding material, manufactrue and workmanship, construction, sampling and testing of copper alloy screw- down ferrules for use on water supply mains",IS 2692: 1989,easy_positive,6.423306465148926,6.404893398284912,6.560423374176025,-0.018413066864013672,0.1371169090270996,0.15552997589111328
fc_eval_0007,"Need screw standard for Lays down nominal sizes and requirements regarding material, manufactrue and workmanship, construction, sampling and testing of copper alloy screw- down ferrules for use on water supply mains",IS 9338: 1984,function_confusion,-1.2534440755844116,-2.3562850952148438,-1.1697942018508911,-1.1028410196304321,0.08364987373352051,1.1864908933639526
fc_eval_0007,"Need screw standard for Lays down nominal sizes and requirements regarding material, manufactrue and workmanship, construction, sampling and testing of copper alloy screw- down ferrules for use on water supply mains",IS 1703: 2000,cross_product_lexical_trap,-3.2062432765960693,-4.485453128814697,-2.680363416671753,-1.279209852218628,0.5258798599243164,1.8050897121429443
fc_eval_0008,Need screw standard for Requirements of hexagon head coach screws (hexagon head wood screws),IS 1120: 1975,easy_positive,4.936188220977783,4.680776119232178,4.515626907348633,-0.25541210174560547,-0.4205613136291504,-0.16514921188354492
fc_eval_0008,Need screw standard for Requirements of hexagon head coach screws (hexagon head wood screws),IS 1363 (Part 2): 2002,part_variant_confusion,2.1671855449676514,1.5266937017440796,2.2537996768951416,-0.6404918432235718,0.08661413192749023,0.727105975151062
fc_eval_0008,Need screw standard for Requirements of hexagon head coach screws (hexagon head wood screws),IS 1364 (Part 2): 2002,part_variant_confusion,2.2059743404388428,1.5710645914077759,2.2944118976593018,-0.6349097490310669,0.08843755722045898,0.7233473062515259
fc_eval_0009,"Need washer standard for Requirements for plain washers of the following types : a) Machined washers, for precision and semi- precision grade of general purpose bolts and screws, in diameter range 1.7 to 155 mm. b) Punched washers, Type A, for b",IS 2016: 1967,easy_positive,8.954180717468262,9.238638877868652,9.638906478881836,0.2844581604003906,0.6847257614135742,0.4002676010131836
fc_eval_0009,"Need washer standard for Requirements for plain washers of the following types : a) Machined washers, for precision and semi- precision grade of general purpose bolts and screws, in diameter range 1.7 to 155 mm. b) Punched washers, Type A, for b",IS 5372: 1975,same_product_hard_negative,-3.309882640838623,-4.592231273651123,-2.768291711807251,-1.2823486328125,0.5415909290313721,1.823939561843872
fc_eval_0009,"Need washer standard for Requirements for plain washers of the following types : a) Machined washers, for precision and semi- precision grade of general purpose bolts and screws, in diameter range 1.7 to 155 mm. b) Punched washers, Type A, for b",IS 5373: 1969,material_application_confusion,-2.0139825344085693,-3.202152967453003,-1.7597578763961792,-1.1881704330444336,0.25422465801239014,1.4423950910568237
fc_eval_0010,Need pipe standard for Specifies the dimensional requirements for rubber sealing rings to be used with cast iron detachable joints conforming to IS 8794 : 1988* for joining the asbestos cement pressure pipes conforming to IS 1592 : 1989+. This,IS 10292: 1988,easy_positive,7.360880374908447,7.503530025482178,8.341241836547852,0.14264965057373047,0.9803614616394043,0.8377118110656738
fc_eval_0010,Need pipe standard for Specifies the dimensional requirements for rubber sealing rings to be used with cast iron detachable joints conforming to IS 8794 : 1988* for joining the asbestos cement pressure pipes conforming to IS 1592 : 1989+. This,IS 12988: 1991,cross_product_lexical_trap,4.63300085067749,4.334691524505615,4.269118785858154,-0.298309326171875,-0.36388206481933594,-0.06557273864746094
fc_eval_0010,Need pipe standard for Specifies the dimensional requirements for rubber sealing rings to be used with cast iron detachable joints conforming to IS 8794 : 1988* for joining the asbestos cement pressure pipes conforming to IS 1592 : 1989+. This,IS 8794: 1988,cross_product_lexical_trap,4.723015308380127,4.436300754547119,4.409939289093018,-0.2867145538330078,-0.3130760192871094,-0.026361465454101562
fc_eval_0011,"Need pipe standard for Requirement for welded and seamless plain end or screwed and socketed steel tubes intended for the use in water, gas airlines and steam. Medium and heavy tubes only are recommended for carrying steam services. The maximu",IS 1239 (Part 1): 2004,easy_positive,6.47158670425415,6.4616570472717285,6.673444747924805,-0.009929656982421875,0.2018580436706543,0.21178770065307617
fc_eval_0011,"Need pipe standard for Requirement for welded and seamless plain end or screwed and socketed steel tubes intended for the use in water, gas airlines and steam. Medium and heavy tubes only are recommended for carrying steam services. The maximu",IS 3589: 2001,part_variant_confusion,1.327446699142456,0.5659198760986328,1.394433617591858,-0.7615268230438232,0.06698691844940186,0.8285137414932251
fc_eval_0011,"Need pipe standard for Requirement for welded and seamless plain end or screwed and socketed steel tubes intended for the use in water, gas airlines and steam. Medium and heavy tubes only are recommended for carrying steam services. The maximu",IS 4270: 2001,part_variant_confusion,0.09318052232265472,-0.8406885266304016,0.020020566880702972,-0.9338690489530563,-0.07315995544195175,0.8607090935111046
fc_eval_0012,Need pipe standard for Requirements and methods of sampling and test for cellular glass block and pipe thermal insulation intended for use on surfaces operating at temperatures between – 2000C and 4250C,IS 11307: 1985,easy_positive,6.598025798797607,6.610687255859375,6.8972086906433105,0.012661457061767578,0.2991828918457031,0.28652143478393555
fc_eval_0012,Need pipe standard for Requirements and methods of sampling and test for cellular glass block and pipe thermal insulation intended for use on surfaces operating at temperatures between – 2000C and 4250C,IS 9428: 1993,same_product_hard_negative,-3.3758490085601807,-4.659780502319336,-2.826080560684204,-1.2839314937591553,0.5497684478759766,1.8336999416351318
fc_eval_0012,Need pipe standard for Requirements and methods of sampling and test for cellular glass block and pipe thermal insulation intended for use on surfaces operating at temperatures between – 2000C and 4250C,IS 8154: 1993,same_product_hard_negative,-3.277452230453491,-4.5589118003845215,-2.7392265796661377,-1.2814595699310303,0.5382256507873535,1.8196852207183838
fc_eval_0013,"Need pipe standard for Covers materials, dimension and methods of testing of pitch impregnated fibre pipes and fittings in diametrs ranging from 50 to 200 mm for drainage purposes below and above ground level. 1.2 The standard also covers perf",IS 11925: 1986,easy_positive,7.789492130279541,7.995495319366455,8.998252868652344,0.20600318908691406,1.2087607383728027,1.0027575492858887
fc_eval_0013,"Need pipe standard for Covers materials, dimension and methods of testing of pitch impregnated fibre pipes and fittings in diametrs ranging from 50 to 200 mm for drainage purposes below and above ground level. 1.2 The standard also covers perf",IS 4350: 1967,material_application_confusion,-3.9965240955352783,-5.285072326660156,-3.436497211456299,-1.288548231124878,0.5600268840789795,1.8485751152038574
fc_eval_0013,"Need pipe standard for Covers materials, dimension and methods of testing of pitch impregnated fibre pipes and fittings in diametrs ranging from 50 to 200 mm for drainage purposes below and above ground level. 1.2 The standard also covers perf",IS 4984: 1995,material_application_confusion,-4.687948703765869,-5.969839572906494,-4.179800987243652,-1.281890869140625,0.5081477165222168,1.7900385856628418
fc_eval_0014,Need pipe_fitting standard for Requirements for adaptors of clamp and solid types for flexible steel conduits intended for the protection of cables in electrical installations. Adaptors are used for connecting flexible metallic conduits to a rigid con,IS 4649: 1968,easy_positive,7.718258857727051,7.914699077606201,8.992996215820312,0.1964402198791504,1.2747373580932617,1.0782971382141113
fc_eval_0014,Need pipe_fitting standard for Requirements for adaptors of clamp and solid types for flexible steel conduits intended for the protection of cables in electrical installations. Adaptors are used for connecting flexible metallic conduits to a rigid con,IS 3480: 1966,same_product_hard_negative,0.3970603048801422,-0.49582308530807495,0.3324960768222809,-0.8928833901882172,-0.06456422805786133,0.8283191621303558
fc_eval_0014,Need pipe_fitting standard for Requirements for adaptors of clamp and solid types for flexible steel conduits intended for the protection of cables in electrical installations. Adaptors are used for connecting flexible metallic conduits to a rigid con,IS 9537 (Part 1): 1980,part_variant_confusion,-1.8327696323394775,-3.0015344619750977,-1.6185624599456787,-1.1687648296356201,0.21420717239379883,1.382972002029419
fc_eval_0015,Need pipe_fitting standard for Requirements for Unplasticized Polyvinyl chloride (upvc) injection moulded fittings for jointing with solvent cement or elastomeric sealing ring to the,IS 14735: 1999,easy_positive,7.009029388427734,7.093845844268799,7.709604263305664,0.08481645584106445,0.7005748748779297,0.6157584190368652
fc_eval_0015,Need pipe_fitting standard for Requirements for Unplasticized Polyvinyl chloride (upvc) injection moulded fittings for jointing with solvent cement or elastomeric sealing ring to the,IS 14182: 1994,same_product_hard_negative,2.5646729469299316,1.9808635711669922,2.5902020931243896,-0.5838093757629395,0.025529146194458008,0.6093385219573975
fc_eval_0015,Need pipe_fitting standard for Requirements for Unplasticized Polyvinyl chloride (upvc) injection moulded fittings for jointing with solvent cement or elastomeric sealing ring to the,IS 13592: 1992,same_product_hard_negative,1.7482075691223145,1.0472805500030518,1.8257222175598145,-0.7009270191192627,0.0775146484375,0.7784416675567627
fc_eval_0016,"Need pipe_fitting standard for Requirements of manufacture, dimensions and marking for fabricated PVC 45 o bends for potable water supplies",IS 10124 (Part 10): 1988,easy_positive,7.076282978057861,7.172539234161377,7.826905727386475,0.09625625610351562,0.7506227493286133,0.6543664932250977
fc_eval_0016,"Need pipe_fitting standard for Requirements of manufacture, dimensions and marking for fabricated PVC 45 o bends for potable water supplies",IS 10124 (Part 11): 1988,part_variant_confusion,3.187971591949463,2.691845417022705,3.092278242111206,-0.4961261749267578,-0.09569334983825684,0.400432825088501
fc_eval_0016,"Need pipe_fitting standard for Requirements of manufacture, dimensions and marking for fabricated PVC 45 o bends for potable water supplies",IS 10124 (Part 12): 1988,part_variant_confusion,3.7389276027679443,3.318754196166992,3.5144460201263428,-0.42017340660095215,-0.22448158264160156,0.19569182395935059
fc_eval_0017,"Need pipe_fitting standard for Requirements and methods of test for rigid conduit fittings manufactured from insulating materials for use with circular, rigid, non-flame propagating and non-threadable plain conduits of insulating materials. This stand",IS 3419: 1989,easy_positive,4.933581829071045,4.677230358123779,4.561191082000732,-0.2563514709472656,-0.3723907470703125,-0.11603927612304688
fc_eval_0017,"Need pipe_fitting standard for Requirements and methods of test for rigid conduit fittings manufactured from insulating materials for use with circular, rigid, non-flame propagating and non-threadable plain conduits of insulating materials. This stand",IS 9537 (Part 3): 1983,part_variant_confusion,2.2341458797454834,1.6029481887817383,2.296487808227539,-0.6311976909637451,0.062341928482055664,0.6935396194458008
